Store_ID,Vendor_ID,Product_SKU,Revenue,Units_Sold,Transaction_ID,Day,Month,Year,Quarter,StoreName,VendorName,Category,Product_Brand,Discount_Applied,Customer_Segment,Sales_Channel
ST0017,VND0021,STE-DECK,149997,4,TXN000605,18,11,2024,4,BudgetTech Nagpur,Acer India,Gaming Console,Steam,0.25,Business,Online
ST0025,VND0012,LG-GRAM17,94999,1,TXN000606,2,3,2022,1,SoundMart Kolkata,MSI India,Laptops,LG,0.05,Student,Online
ST0034,VND0032,PAN-GH6,179999,1,TXN000607,14,8,2023,3,TechSavvy Pune,Garmin India,Camera,Panasonic,0.1,Student,In-Store
ST0048,VND0003,ALI-M15,97499,2,TXN000608,17,2,2024,1,ElectroFlow Chennai,Sony India,Gaming Laptops,Alienware,0.25,Student,Online
ST0038,VND0019,MSI-GE76,484497,3,TXN000609,16,12,2022,4,TechMart Bhopal,Vivo India,Gaming Laptops,MSI,0.15,Professional,Online
ST0013,VND0009,KIN-K380,2459,1,TXN000610,11,12,2024,4,WearTech Nagpur,Bose India,Accessories,Kinesis,0.18,Professional,Online
ST0039,VND0001,GAR-WTC6,22999,1,TXN000611,24,4,2022,2,ElectronicHub Nagpur,Apple Store Partner,Wearables,Garmin,0.08,Premium,In-Store
ST0022,VND0017,ZEB-ZEB55,2799,1,TXN000612,26,11,2022,4,DataStore Bangalore,OnePlus India,Audio,Zebronics,0.3,Business,In-Store
ST0014,VND0026,ONE-11R,137997,3,TXN000613,26,3,2024,1,AudioWorld Kochi,Huawei India,Smartphones,OnePlus,0.08,Premium,In-Store
ST0037,VND0039,APL-MBA13,97499,1,TXN000614,13,5,2022,2,DigitalWorld Indore,Seagate India,Laptops,Apple,0.25,Adventure,In-Store
ST0029,VND0032,ACE-PH317,90999,1,TXN000615,22,8,2024,3,SmartHome Delhi,Garmin India,Gaming Laptops,Acer,0.3,Premium,Online
ST0049,VND0009,JAB-75T,40557,4,TXN000616,11,10,2022,4,DigitalEdge Hyderabad,Bose India,Audio,Jabra,0.22,Premium,Online
ST0009,VND0032,POL-PLSBK,13999,1,TXN000617,27,8,2022,3,HomeTech Jaipur,Garmin India,Audio,Polk,0.3,Gaming,In-Store
ST0048,VND0003,TCL-55C8,66299,1,TXN000618,25,2,2022,1,ElectroFlow Chennai,Sony India,Television,TCL,0.22,Student,Online
ST0047,VND0018,PAN-GH6,155999,1,TXN000619,4,11,2024,4,TechFusion Bangalore,Razer India,Camera,Panasonic,0.22,Business,In-Store
ST0024,VND0035,TAM-2870,85499,1,TXN000620,28,6,2022,2,AudioZone Mumbai,Intel India,Camera,Tamron,0.05,Professional,In-Store
ST0049,VND0042,JAB-75T,9099,1,TXN000621,2,12,2022,4,DigitalEdge Hyderabad,Jabra India,Audio,Jabra,0.3,Adventure,In-Store
ST0015,VND0022,TCL-55C8,63749,1,TXN000622,2,5,2023,2,ProCam Surat,Harman Kardon,Television,TCL,0.25,Fitness,Online
ST0020,VND0021,RAZ-BLA17,539997,3,TXN000623,14,3,2022,1,PeripheralPlus Kochi,Acer India,Gaming Laptops,Razer,0.1,Student,Online
ST0044,VND0021,AMD-R7700,83998,3,TXN000624,26,3,2023,1,TechSpot Ahmedabad,Acer India,Processors,AMD,0.3,Fitness,Online
ST0042,VND0026,POL-PLSBK,35198,2,TXN000625,19,4,2024,2,ElectroCenter Vadodara,Huawei India,Audio,Polk,0.12,Adventure,Online
ST0015,VND0022,SAM-GAL23,53199,1,TXN000626,14,2,2024,1,ProCam Surat,Harman Kardon,Smartphones,Samsung,0.3,Mass Market,Online
ST0030,VND0009,SEA-2TB,10558,2,TXN000627,2,6,2022,2,TechCenter Mumbai,Bose India,Storage,Seagate,0.12,Professional,In-Store
ST0048,VND0014,GOP-7R,974997,5,TXN000628,11,2,2023,1,ElectroFlow Chennai,Lenovo India,Camera,GoPro,0.35,Premium,In-Store
ST0032,VND0013,WES-4TB,7379,1,TXN000629,16,8,2022,3,CyberMart Hyderabad,TCL India,Storage,WD,0.18,Fitness,In-Store
ST0016,VND0002,ALI-M15,276246,5,TXN000630,5,2,2023,1,ConnectStore Vadodara,Samsung Electronics,Gaming Laptops,Alienware,0.15,Gaming,Online
ST0014,VND0010,SAM-TAB8,27999,1,TXN000631,13,11,2024,4,AudioWorld Kochi,Dell India,Tablets,Samsung,0.2,Mass Market,In-Store
ST0007,VND0034,SAM-QN85,584998,3,TXN000632,15,6,2023,2,OfficeMax Pune,Logitech India,Television,Samsung,0.35,Professional,In-Store
ST0031,VND0030,ASU-ROG17,431997,3,TXN000633,9,6,2022,2,DigitalStore Chennai,Polk Audio,Gaming Laptops,Asus,0.1,Professional,Online
ST0010,VND0037,LG-OLED55,509997,3,TXN000634,12,5,2024,2,MobileMart Lucknow,Corsair India,Television,LG,0.15,Fitness,Online
ST0038,VND0035,WES-4TB,7019,1,TXN000635,18,11,2024,4,TechMart Bhopal,Intel India,Storage,WD,0.22,Gaming,In-Store
ST0043,VND0027,PAN-GH6,279999,2,TXN000636,15,12,2024,4,DigitalHub Coimbatore,LG Electronics,Camera,Panasonic,0.3,Premium,In-Store
ST0008,VND0031,BOH-QC45,22499,1,TXN000637,22,9,2024,3,iStore Ahmedabad,Samsung Electronics,Audio,Bose,0.25,Business,In-Store
ST0026,VND0044,HAR-KAR3,33999,1,TXN000638,27,6,2024,2,ElectroMax Pune,Zebronics India,Audio,Harman Kardon,0.15,Professional,Online
ST0022,VND0005,HUA-P60,54599,1,TXN000639,7,7,2022,3,DataStore Bangalore,HP India,Smartphones,Huawei,0.22,Premium,Online
ST0045,VND0019,APL-AW9,116997,4,TXN000640,22,11,2022,4,ElectroVibe Mumbai,Vivo India,Wearables,Apple,0.35,Student,In-Store
ST0026,VND0028,SAM-QN85,1229996,5,TXN000641,17,6,2023,2,ElectroMax Pune,Realme India,Television,Samsung,0.18,Gaming,In-Store
ST0040,VND0036,SAM-GAL23,246997,5,TXN000642,27,10,2024,4,GadgetStore Kochi,AMD India,Smartphones,Samsung,0.35,Professional,Online
ST0007,VND0015,TCL-55C8,72249,1,TXN000643,2,9,2023,3,OfficeMax Pune,Xiaomi India,Television,TCL,0.15,Student,Online
ST0038,VND0034,HP-PAV15,41249,1,TXN000644,23,6,2022,2,TechMart Bhopal,Logitech India,Laptops,HP,0.25,Student,In-Store
ST0025,VND0036,REA-11PRO,55198,2,TXN000645,21,11,2023,4,SoundMart Kolkata,AMD India,Smartphones,Realme,0.08,Mass Market,In-Store
ST0032,VND0016,APL-AW9,62999,2,TXN000646,15,1,2024,1,CyberMart Hyderabad,Fujifilm India,Wearables,Apple,0.3,Adventure,Online
ST0036,VND0022,RAZ-BLA17,155999,1,TXN000647,11,2,2024,1,ElectroShop Lucknow,Harman Kardon,Gaming Laptops,Razer,0.22,Adventure,Online
ST0030,VND0018,INT-I712K,105298,3,TXN000648,6,12,2022,4,TechCenter Mumbai,Razer India,Processors,Intel,0.22,Student,Online
ST0040,VND0017,SON-WH1000,59998,3,TXN000649,25,9,2023,3,GadgetStore Kochi,OnePlus India,Audio,Sony,0.2,Gaming,In-Store
ST0044,VND0004,ASU-ROG17,147199,1,TXN000650,18,1,2023,1,TechSpot Ahmedabad,LG Electronics,Gaming Laptops,Asus,0.08,Professional,Online
ST0033,VND0016,VIV-X90,38499,1,TXN000651,25,2,2022,1,ElectronicsBay Kolkata,Fujifilm India,Smartphones,Vivo,0.3,Premium,In-Store
ST0050,VND0019,PHI-55PUS,319996,5,TXN000652,7,2,2024,1,TechSphere Kolkata,Vivo India,Television,Philips,0.2,Professional,In-Store
ST0040,VND0002,ONE-11R,45999,1,TXN000653,16,1,2024,1,GadgetStore Kochi,Samsung Electronics,Smartphones,OnePlus,0.08,Business,Online
ST0032,VND0031,MSI-GE76,180499,1,TXN000654,5,11,2023,4,CyberMart Hyderabad,Samsung Electronics,Gaming Laptops,MSI,0.05,Business,Online
ST0048,VND0046,BOH-QC45,113996,4,TXN000655,3,2,2023,1,ElectroFlow Chennai,Philips India,Audio,Bose,0.05,Student,Online
ST0001,VND0012,JBL-FLP6,10399,1,TXN000656,8,8,2023,3,TechWorld Mumbai,MSI India,Audio,JBL,0.35,Business,In-Store
ST0032,VND0025,GAR-WTC6,52498,3,TXN000657,12,9,2023,3,CyberMart Hyderabad,Microsoft India,Wearables,Garmin,0.3,Gaming,Online
ST0013,VND0012,SAM-TAB8,59498,2,TXN000658,4,3,2023,1,WearTech Nagpur,MSI India,Tablets,Samsung,0.15,Adventure,In-Store
ST0032,VND0007,ASU-ROG17,147199,1,TXN000659,23,3,2024,1,CyberMart Hyderabad,Nikon India,Gaming Laptops,Asus,0.08,Fitness,In-Store
ST0032,VND0028,STE-DECK,64999,2,TXN000660,23,12,2022,4,CyberMart Hyderabad,Realme India,Gaming Console,Steam,0.35,Gaming,Online
ST0041,VND0042,SAM-QN85,569998,2,TXN000661,26,9,2024,3,TechPlaza Surat,Jabra India,Television,Samsung,0.05,Adventure,In-Store
ST0034,VND0038,PAN-GH6,159999,1,TXN000662,24,9,2023,3,TechSavvy Pune,Western Digital,Camera,Panasonic,0.2,Gaming,Online
ST0001,VND0003,RAZ-BLA17,179999,1,TXN000663,19,6,2023,2,TechWorld Mumbai,Sony India,Gaming Laptops,Razer,0.1,Business,Online
ST0004,VND0050,HAR-KAR3,95998,3,TXN000664,10,11,2022,4,CompuZone Chennai,Oppo India,Audio,Harman Kardon,0.2,Professional,Online
ST0026,VND0013,TCL-55C8,139398,2,TXN000665,28,11,2022,4,ElectroMax Pune,TCL India,Television,TCL,0.18,Premium,In-Store
ST0041,VND0001,PAN-GH6,179999,1,TXN000666,19,1,2023,1,TechPlaza Surat,Apple Store Partner,Camera,Panasonic,0.1,Gaming,In-Store
ST0022,VND0014,GOP-7R,764997,3,TXN000667,16,9,2024,3,DataStore Bangalore,Lenovo India,Camera,GoPro,0.15,Adventure,Online
ST0004,VND0050,STE-DECK,40999,1,TXN000668,21,10,2022,4,CompuZone Chennai,Oppo India,Gaming Console,Steam,0.18,Premium,In-Store
ST0010,VND0021,GAR-WTC6,21999,1,TXN000669,4,6,2022,2,MobileMart Lucknow,Acer India,Wearables,Garmin,0.12,Student,In-Store
ST0027,VND0013,XIA-MI12,110397,3,TXN000670,1,11,2022,4,MobileWorld Surat,TCL India,Smartphones,Xiaomi,0.08,Gaming,In-Store
ST0020,VND0015,MSI-GE76,334398,2,TXN000671,14,10,2024,4,PeripheralPlus Kochi,Xiaomi India,Gaming Laptops,MSI,0.12,Gaming,Online
ST0006,VND0045,TCL-55C8,59499,1,TXN000672,11,12,2023,4,GameZone Hyderabad,Steam India,Television,TCL,0.3,Professional,In-Store
ST0030,VND0040,LG-GRAM17,84999,1,TXN000673,13,4,2022,2,TechCenter Mumbai,Nvidia India,Laptops,LG,0.15,Adventure,In-Store
ST0011,VND0046,MIC-SF8,221398,3,TXN000674,9,5,2023,2,PhonePlanet Indore,Philips India,Tablets,Microsoft,0.18,Mass Market,Online
ST0009,VND0017,VIV-X90,107248,3,TXN000675,25,6,2024,2,HomeTech Jaipur,OnePlus India,Smartphones,Vivo,0.35,Premium,Online
ST0005,VND0009,DEL-XPS13,83999,1,TXN000676,28,1,2022,1,PhotoPro Kolkata,Bose India,Laptops,Dell,0.3,Adventure,In-Store
ST0031,VND0012,SAM-QN85,263999,1,TXN000677,6,5,2024,2,DigitalStore Chennai,MSI India,Television,Samsung,0.12,Student,Online
ST0043,VND0022,SEN-A7IV,161999,1,TXN000678,19,6,2023,2,DigitalHub Coimbatore,Harman Kardon,Camera,Sony,0.1,Business,In-Store
ST0013,VND0024,VIV-X90,45099,1,TXN000679,1,10,2024,4,WearTech Nagpur,GoPro India,Smartphones,Vivo,0.18,Professional,Online
ST0008,VND0030,LOG-MX3,21597,3,TXN000680,19,11,2022,4,iStore Ahmedabad,Polk Audio,Accessories,Logitech,0.1,Fitness,Online
ST0045,VND0029,ACE-PH317,405597,4,TXN000681,25,2,2023,1,ElectroVibe Mumbai,Alienware India,Gaming Laptops,Acer,0.22,Business,In-Store
ST0019,VND0017,FUJ-XT5,89999,1,TXN000682,18,10,2024,4,FitTech Coimbatore,OnePlus India,Camera,Fujifilm,0.25,Premium,In-Store
ST0027,VND0048,POL-PLSBK,31998,2,TXN000683,15,9,2023,3,MobileWorld Surat,Bose India,Audio,Polk,0.2,Business,In-Store
ST0044,VND0033,FUJ-XT5,83999,1,TXN000684,6,1,2022,1,TechSpot Ahmedabad,Tamron India,Camera,Fujifilm,0.3,Business,In-Store
ST0016,VND0035,APL-IPD11,319996,5,TXN000685,1,10,2024,4,ConnectStore Vadodara,Intel India,Tablets,Apple,0.2,Mass Market,In-Store
ST0017,VND0030,SEN-A7IV,134999,1,TXN000686,15,11,2022,4,BudgetTech Nagpur,Polk Audio,Camera,Sony,0.25,Premium,Online
ST0027,VND0008,JBL-FLP6,25598,2,TXN000687,1,10,2022,4,MobileWorld Surat,Asus India,Audio,JBL,0.2,Student,Online
ST0001,VND0007,DEL-XPS13,305997,3,TXN000688,2,7,2024,3,TechWorld Mumbai,Nikon India,Laptops,Dell,0.15,Fitness,Online
ST0021,VND0049,ACE-PH317,350997,3,TXN000689,3,11,2023,4,PCWorld Ahmedabad,DJI India,Gaming Laptops,Acer,0.1,Student,In-Store
ST0039,VND0038,NIK-Z6III,187499,1,TXN000690,17,4,2024,2,ElectronicHub Nagpur,Western Digital,Camera,Nikon,0.25,Fitness,Online
ST0039,VND0009,APL-IPD11,59999,1,TXN000691,15,12,2023,4,ElectronicHub Nagpur,Bose India,Tablets,Apple,0.25,Professional,Online
ST0030,VND0013,POL-PLSBK,67997,4,TXN000692,6,3,2024,1,TechCenter Mumbai,TCL India,Audio,Polk,0.15,Premium,Online
ST0025,VND0034,GAR-WTC6,48748,3,TXN000693,12,1,2023,1,SoundMart Kolkata,Logitech India,Wearables,Garmin,0.35,Mass Market,Online
ST0043,VND0023,FUJ-XT5,113999,1,TXN000694,27,10,2024,4,DigitalHub Coimbatore,Panasonic India,Camera,Fujifilm,0.05,Business,In-Store
ST0024,VND0048,APL-MBA13,422497,5,TXN000695,17,3,2022,1,AudioZone Mumbai,Bose India,Laptops,Apple,0.35,Mass Market,In-Store
ST0023,VND0023,REA-11PRO,52798,2,TXN000696,7,8,2022,3,GraphicsHub Chennai,Panasonic India,Smartphones,Realme,0.12,Business,Online
ST0012,VND0021,TAM-2870,256497,3,TXN000697,7,3,2024,1,SmartChoice Bhopal,Acer India,Camera,Tamron,0.05,Gaming,Online
ST0025,VND0049,JAB-75T,9099,1,TXN000698,26,3,2023,1,SoundMart Kolkata,DJI India,Audio,Jabra,0.3,Gaming,In-Store
ST0002,VND0035,LG-GRAM17,87999,1,TXN000699,28,12,2023,4,ElectroMart Delhi,Intel India,Laptops,LG,0.12,Business,Online
ST0029,VND0023,GOP-7R,551998,2,TXN000700,19,6,2023,2,SmartHome Delhi,Panasonic India,Camera,GoPro,0.08,Fitness,Online
ST0004,VND0009,GOP-7R,275999,1,TXN000701,20,4,2024,2,CompuZone Chennai,Bose India,Camera,GoPro,0.08,Gaming,In-Store
ST0027,VND0022,REA-11PRO,52798,2,TXN000702,3,3,2024,1,MobileWorld Surat,Harman Kardon,Smartphones,Realme,0.12,Mass Market,Online
ST0002,VND0024,SAM-QN85,527998,2,TXN000703,21,8,2024,3,ElectroMart Delhi,GoPro India,Television,Samsung,0.12,Professional,Online
ST0011,VND0013,NVI-RTX40,143998,2,TXN000704,18,1,2024,1,PhonePlanet Indore,TCL India,Graphics Cards,Nvidia,0.2,Student,Online
ST0037,VND0035,GAR-WTC6,91996,4,TXN000705,27,3,2023,1,DigitalWorld Indore,Intel India,Wearables,Garmin,0.08,Mass Market,Online
ST0027,VND0019,HP-PAV15,41249,1,TXN000706,7,1,2024,1,MobileWorld Surat,Vivo India,Laptops,HP,0.25,Gaming,Online
ST0045,VND0004,HP-PAV15,219996,5,TXN000707,9,11,2024,4,ElectroVibe Mumbai,LG Electronics,Laptops,HP,0.2,Premium,Online
ST0045,VND0023,TCL-55C8,67999,1,TXN000708,13,9,2023,3,ElectroVibe Mumbai,Panasonic India,Television,TCL,0.2,Professional,Online
ST0041,VND0047,LG-GRAM17,77999,1,TXN000709,16,12,2023,4,TechPlaza Surat,Nothing India,Laptops,LG,0.22,Fitness,In-Store
ST0017,VND0050,TCL-55C8,59499,1,TXN000710,18,6,2023,2,BudgetTech Nagpur,Oppo India,Television,TCL,0.3,Professional,Online
ST0016,VND0039,THI-X1C9,147199,1,TXN000711,12,10,2023,4,ConnectStore Vadodara,Seagate India,Laptops,ThinkPad,0.08,Premium,Online
ST0014,VND0020,BOH-QC45,112496,5,TXN000712,1,4,2024,2,AudioWorld Kochi,JBL India,Audio,Bose,0.25,Business,In-Store
ST0040,VND0049,SAM-TAB8,81898,3,TXN000713,9,7,2022,3,GadgetStore Kochi,DJI India,Tablets,Samsung,0.22,Fitness,Online
ST0020,VND0013,STE-DECK,39999,1,TXN000714,23,12,2022,4,PeripheralPlus Kochi,TCL India,Gaming Console,Steam,0.2,Adventure,Online
ST0010,VND0006,KIN-K380,2099,1,TXN000715,28,7,2024,3,MobileMart Lucknow,Canon India,Accessories,Kinesis,0.3,Mass Market,In-Store
ST0035,VND0013,WES-4TB,7649,1,TXN000716,6,1,2024,1,GadgetGalaxy Jaipur,TCL India,Storage,WD,0.15,Mass Market,Online
ST0030,VND0042,MIC-SF8,73799,1,TXN000717,4,7,2022,3,TechCenter Mumbai,Jabra India,Tablets,Microsoft,0.18,Mass Market,In-Store
ST0004,VND0031,CAN-EOS90,58499,1,TXN000718,24,11,2024,4,CompuZone Chennai,Samsung Electronics,Camera,Canon,0.35,Professional,In-Store
ST0008,VND0034,LOG-MX3,7199,1,TXN000719,17,10,2024,4,iStore Ahmedabad,Logitech India,Accessories,Logitech,0.1,Business,In-Store
ST0035,VND0033,HUA-P60,279996,5,TXN000720,17,3,2022,1,GadgetGalaxy Jaipur,Tamron India,Smartphones,Huawei,0.2,Premium,Online
ST0026,VND0024,BOH-QC45,83997,4,TXN000721,25,6,2023,2,ElectroMax Pune,GoPro India,Audio,Bose,0.3,Premium,In-Store
ST0034,VND0005,NVI-RTX40,158398,2,TXN000722,5,2,2023,1,TechSavvy Pune,HP India,Graphics Cards,Nvidia,0.12,Gaming,Online
ST0007,VND0049,APL-MBA13,343197,3,TXN000723,17,1,2023,1,OfficeMax Pune,DJI India,Laptops,Apple,0.12,Gaming,In-Store
ST0039,VND0010,VIV-X90,46749,1,TXN000724,4,1,2023,1,ElectronicHub Nagpur,Dell India,Smartphones,Vivo,0.15,Gaming,Online
ST0045,VND0011,SEN-A7IV,125999,1,TXN000725,13,7,2023,3,ElectroVibe Mumbai,Sony India,Camera,Sony,0.3,Mass Market,In-Store
ST0033,VND0041,SAM-TAB8,27299,1,TXN000726,22,2,2024,1,ElectronicsBay Kolkata,Kinesis India,Tablets,Samsung,0.22,Fitness,In-Store
ST0004,VND0039,CAN-EOS90,140398,2,TXN000727,4,3,2023,1,CompuZone Chennai,Seagate India,Camera,Canon,0.22,Premium,Online
ST0001,VND0007,SAM-GAL23,177838,3,TXN000728,16,12,2022,4,TechWorld Mumbai,Nikon India,Smartphones,Samsung,0.22,Premium,Online
ST0013,VND0018,LOG-MX3,15598,3,TXN000729,10,3,2022,1,WearTech Nagpur,Razer India,Accessories,Logitech,0.35,Premium,Online
ST0049,VND0048,WES-4TB,8099,1,TXN000730,12,6,2023,2,DigitalEdge Hyderabad,Bose India,Storage,WD,0.1,Premium,In-Store
ST0039,VND0049,XIA-MI12,33999,1,TXN000731,16,9,2022,3,ElectronicHub Nagpur,DJI India,Smartphones,Xiaomi,0.15,Gaming,In-Store
ST0015,VND0035,ZEB-ZEB55,3399,1,TXN000732,25,8,2024,3,ProCam Surat,Intel India,Audio,Zebronics,0.15,Professional,Online
ST0002,VND0023,STE-DECK,175996,4,TXN000733,24,10,2023,4,ElectroMart Delhi,Panasonic India,Gaming Console,Steam,0.12,Student,Online
ST0008,VND0007,FUJ-XT5,227998,2,TXN000734,28,11,2024,4,iStore Ahmedabad,Nikon India,Camera,Fujifilm,0.05,Gaming,Online
ST0026,VND0025,SAM-GAL23,72199,1,TXN000735,26,1,2024,1,ElectroMax Pune,Microsoft India,Smartphones,Samsung,0.05,Premium,In-Store
ST0015,VND0045,STE-DECK,175996,4,TXN000736,4,2,2022,1,ProCam Surat,Steam India,Gaming Console,Steam,0.12,Fitness,In-Store
ST0036,VND0007,XIA-MI12,37999,1,TXN000737,15,12,2023,4,ElectroShop Lucknow,Nikon India,Smartphones,Xiaomi,0.05,Mass Market,In-Store
ST0007,VND0038,LOG-MX3,10399,2,TXN000738,12,9,2022,3,OfficeMax Pune,Western Digital,Accessories,Logitech,0.35,Business,In-Store
ST0024,VND0001,ASU-ROG17,127999,1,TXN000739,13,5,2024,2,AudioZone Mumbai,Apple Store Partner,Gaming Laptops,Asus,0.2,Student,Online
ST0026,VND0021,LEN-T14,112499,2,TXN000740,1,1,2024,1,ElectroMax Pune,Acer India,Laptops,Lenovo,0.25,Student,In-Store
ST0009,VND0040,ZEB-ZEB55,10797,3,TXN000741,21,8,2023,3,HomeTech Jaipur,Nvidia India,Audio,Zebronics,0.1,Student,In-Store
ST0005,VND0040,LG-GRAM17,77999,1,TXN000742,22,1,2022,1,PhotoPro Kolkata,Nvidia India,Laptops,LG,0.22,Business,Online
ST0026,VND0017,KIN-K380,8277,3,TXN000743,18,9,2022,3,ElectroMax Pune,OnePlus India,Accessories,Kinesis,0.08,Premium,In-Store
ST0040,VND0013,RAZ-BLA17,311998,2,TXN000744,27,8,2023,3,GadgetStore Kochi,TCL India,Gaming Laptops,Razer,0.22,Gaming,Online
ST0001,VND0002,FUJ-XT5,287998,3,TXN000745,20,5,2022,2,TechWorld Mumbai,Samsung Electronics,Camera,Fujifilm,0.2,Mass Market,In-Store
ST0028,VND0039,HP-PAV15,42899,1,TXN000746,4,7,2022,3,DroneHub Bangalore,Seagate India,Laptops,HP,0.22,Business,In-Store
ST0046,VND0025,SON-WH1000,37499,2,TXN000747,11,9,2023,3,GadgetCrave Delhi,Microsoft India,Audio,Sony,0.25,Mass Market,Online
ST0019,VND0008,JAB-75T,21318,2,TXN000748,8,10,2022,4,FitTech Coimbatore,Asus India,Audio,Jabra,0.18,Gaming,Online
ST0019,VND0036,POL-PLSBK,37998,2,TXN000749,28,2,2023,1,FitTech Coimbatore,AMD India,Audio,Polk,0.05,Student,Online
ST0026,VND0039,ACE-PH317,358797,3,TXN000750,4,5,2023,2,ElectroMax Pune,Seagate India,Gaming Laptops,Acer,0.08,Fitness,In-Store
ST0050,VND0046,PAN-GH6,699997,5,TXN000751,18,10,2024,4,TechSphere Kolkata,Philips India,Camera,Panasonic,0.3,Fitness,Online
ST0021,VND0011,WES-4TB,12599,2,TXN000752,2,12,2022,4,PCWorld Ahmedabad,Sony India,Storage,WD,0.3,Student,In-Store
ST0018,VND0033,WES-4TB,7019,1,TXN000753,20,12,2023,4,AudioMart Pune,Tamron India,Storage,WD,0.22,Business,Online
ST0031,VND0016,CAN-EOS90,70199,1,TXN000754,14,7,2023,3,DigitalStore Chennai,Fujifilm India,Camera,Canon,0.22,Student,In-Store
ST0034,VND0009,SON-WH1000,18749,1,TXN000755,27,4,2023,2,TechSavvy Pune,Bose India,Audio,Sony,0.25,Premium,In-Store
ST0040,VND0048,SAM-TAB8,89247,3,TXN000756,24,1,2024,1,GadgetStore Kochi,Bose India,Tablets,Samsung,0.15,Adventure,In-Store
ST0026,VND0007,VIV-X90,43999,1,TXN000757,15,11,2024,4,ElectroMax Pune,Nikon India,Smartphones,Vivo,0.2,Business,In-Store
ST0010,VND0022,APL-MBA13,97499,1,TXN000758,17,6,2024,2,MobileMart Lucknow,Harman Kardon,Laptops,Apple,0.25,Professional,In-Store
ST0008,VND0018,PHI-55PUS,155998,3,TXN000759,26,11,2023,4,iStore Ahmedabad,Razer India,Television,Philips,0.35,Mass Market,In-Store
ST0020,VND0027,APL-MBA13,311998,3,TXN000760,28,11,2022,4,PeripheralPlus Kochi,LG Electronics,Laptops,Apple,0.2,Professional,Online
ST0039,VND0001,INT-I712K,76498,2,TXN000761,10,4,2022,2,ElectronicHub Nagpur,Apple Store Partner,Processors,Intel,0.15,Adventure,In-Store
ST0043,VND0037,APL-MBA13,106599,1,TXN000762,21,6,2023,2,DigitalHub Coimbatore,Corsair India,Laptops,Apple,0.18,Fitness,Online
ST0006,VND0037,WES-4TB,8549,1,TXN000763,25,4,2024,2,GameZone Hyderabad,Corsair India,Storage,WD,0.05,Premium,In-Store
ST0010,VND0037,NIK-Z6III,712497,3,TXN000764,21,6,2023,2,MobileMart Lucknow,Corsair India,Camera,Nikon,0.05,Student,Online
ST0004,VND0014,SAM-QN85,674998,3,TXN000765,2,5,2022,2,CompuZone Chennai,Lenovo India,Television,Samsung,0.25,Student,Online
ST0031,VND0030,ONE-11R,64999,2,TXN000766,16,5,2024,2,DigitalStore Chennai,Polk Audio,Smartphones,OnePlus,0.35,Premium,Online
ST0040,VND0005,ASU-ROG17,249598,2,TXN000767,13,7,2023,3,GadgetStore Kochi,HP India,Gaming Laptops,Asus,0.22,Adventure,In-Store
ST0001,VND0048,KIN-K380,4499,2,TXN000768,21,9,2022,3,TechWorld Mumbai,Bose India,Accessories,Kinesis,0.25,Gaming,Online
ST0044,VND0002,NVI-RTX40,295197,4,TXN000769,7,7,2022,3,TechSpot Ahmedabad,Samsung Electronics,Graphics Cards,Nvidia,0.18,Adventure,In-Store
ST0013,VND0034,ONE-11R,45999,1,TXN000770,28,3,2022,1,WearTech Nagpur,Logitech India,Smartphones,OnePlus,0.08,Gaming,In-Store
ST0042,VND0046,HUA-P60,104999,2,TXN000771,13,3,2024,1,ElectroCenter Vadodara,Philips India,Smartphones,Huawei,0.25,Business,In-Store
ST0023,VND0002,TAM-2870,125999,2,TXN000772,22,8,2023,3,GraphicsHub Chennai,Samsung Electronics,Camera,Tamron,0.3,Premium,In-Store
ST0011,VND0030,REA-11PRO,73798,3,TXN000773,28,12,2024,4,PhonePlanet Indore,Polk Audio,Smartphones,Realme,0.18,Business,Online
ST0036,VND0002,ASU-ROG17,431997,3,TXN000774,28,11,2024,4,ElectroShop Lucknow,Samsung Electronics,Gaming Laptops,Asus,0.1,Mass Market,In-Store
ST0030,VND0041,LG-GRAM17,409996,5,TXN000775,4,4,2023,2,TechCenter Mumbai,Kinesis India,Laptops,LG,0.18,Premium,In-Store
ST0013,VND0039,APL-MBA13,97499,1,TXN000776,13,4,2022,2,WearTech Nagpur,Seagate India,Laptops,Apple,0.25,Fitness,In-Store
ST0026,VND0049,TAM-2870,215998,3,TXN000777,5,9,2022,3,ElectroMax Pune,DJI India,Camera,Tamron,0.2,Fitness,In-Store
ST0036,VND0003,CAN-EOS90,71999,1,TXN000778,3,9,2022,3,ElectroShop Lucknow,Sony India,Camera,Canon,0.2,Fitness,In-Store
ST0049,VND0042,KIN-K380,7647,3,TXN000779,28,3,2023,1,DigitalEdge Hyderabad,Jabra India,Accessories,Kinesis,0.15,Business,Online
ST0017,VND0019,FUJ-XT5,105599,1,TXN000780,24,3,2024,1,BudgetTech Nagpur,Vivo India,Camera,Fujifilm,0.12,Fitness,In-Store
ST0049,VND0009,THI-X1C9,262398,2,TXN000781,28,6,2024,2,DigitalEdge Hyderabad,Bose India,Laptops,ThinkPad,0.18,Gaming,Online
ST0018,VND0017,ZEB-ZEB55,3679,1,TXN000782,13,3,2024,1,AudioMart Pune,OnePlus India,Audio,Zebronics,0.08,Business,Online
ST0030,VND0037,SEN-A7IV,269999,2,TXN000783,16,8,2022,3,TechCenter Mumbai,Corsair India,Camera,Sony,0.25,Adventure,In-Store
